word1,word2,weight,weight_alpha,weight_beta,curvature
angular,spectrum,3,3,0,-0.666667
power,sensitive,3,3,0,-0.875
sensitive,spectrum,3,3,0,-0.75
baryon,spectrum,3,3,0,-0.888889
baryon,sensitive,3,3,0,-0.75
density,sensitive,3,3,0,-0.894737
baryon,parameter,3,3,0,-0.928571
density,parameter,3,3,0,-0.870968
density,omega_b,3,3,0,-0.866667
omega_b,parameter,3,3,0,-0.818182
leads,parameter,3,3,0,-0.987578
leads,omega_b,3,3,0,-0.986928
determination,omega_b,3,3,0,-0.666667
determination,leads,3,3,0,-0.986928
consistent,leads,3,3,0,-0.993711
consistent,determination,3,3,0,-0.777778
abundance,determination,3,3,0,-0.95
abundance,nucleosynthesis,3,3,0,-0.878049
estimates,nucleosynthesis,3,3,0,-0.892857
estimates,thereby,3,3,0,-0.962963
nucleosynthesis,thereby,3,3,0,-0.886364
establishing,nucleosynthesis,3,3,0,-0.961538
convergent,thereby,3,3,0,-0.967213
convergent,establishing,3,3,0,-0.84
establishing,evidence,3,3,0,-0.993789
convergent,evidence,3,3,0,-0.987988
cmb,convergent,3,3,0,-0.95
cmb,evidence,3,3,0,-0.988131
evidence,physics,3,3,0,-0.99435
cmb,physics,3,3,0,-0.901639
cmb,spectroscopy,3,3,0,-0.92
physics,spectroscopy,3,3,0,-0.904762
nucleosynthesis,physics,3,3,0,-0.880952
nucleosynthesis,spectroscopy,3,3,0,-0.916667
spectroscopy,theory,3,3,0,-0.962963
nucleosynthesis,theory,3,3,0,-0.9375
galactic,nucleosynthesis,3,3,0,-0.923077
galactic,theory,3,3,0,-0.931034
surveys,theory,3,3,0,-0.962963
galactic,surveys,3,3,0,-0.6
galactic,including,3,3,0,-0.888889
including,surveys,3,3,0,-0.714286
sloan,surveys,3,3,0,-0.75
including,sloan,3,3,0,-0.75
digital,including,3,3,0,-0.882353
confirm,sky,3,3,0,-0.846154
confirm,survey,3,3,0,-0.714286
expected,survey,3,3,0,-0.8
confirm,expected,3,3,0,-0.6
confirm,stellar,3,3,0,-0.966667
expected,stellar,3,3,0,-0.928571
enrichment,expected,3,3,0,-0.75
enrichment,history,3,3,0,-0.5
enrichment,younger,3,3,0,-0.5
history,younger,3,3,0,-0.6
stellar,younger,3,3,0,-0.892857
populations,younger,3,3,0,-0.666667
populations,stellar,3,3,0,-0.928571
stellar,systematically,3,3,0,-0.925
populations,systematically,3,3,0,-0.866667
populations,show,3,3,0,-0.666667
show,systematically,3,3,0,-0.866667
higher,systematically,3,3,0,-0.857143
higher,show,3,3,0,-0.777778
metallicity,show,3,3,0,-0.818182
higher,older,3,3,0,-0.909091
metallicity,older,3,3,0,-0.733333
metallicity,ones,3,3,0,-0.818182
older,ones,3,3,0,-0.6
consistent,older,3,3,0,-0.909091
consistent,ones,3,3,0,-0.777778
ones,progressive,3,3,0,-0.857143
consistent,progressive,3,3,0,-0.846154
consistent,stellar,3,3,0,-0.970588
progressive,stellar,3,3,0,-0.9375
progressive,synthesis,3,3,0,-0.894737
stellar,synthesis,3,3,0,-0.868852
heavy,stellar,3,3,0,-0.933333
elements,synthesis,3,3,0,-0.913043
elements,heavy,3,3,0,-0.818182
heavy,initial,3,3,0,-0.913043
elements,initial,3,3,0,-0.870968
elements,hydrogen-helium-dominated,3,3,0,-0.888889
hydrogen-helium-dominated,initial,3,3,0,-0.789474
composition,initial,3,3,0,-0.85
composition,hydrogen-helium-dominated,3,3,0,-0.851852
corroborating,hydrogen-helium-dominated,3,3,0,-0.666667
composition,corroborating,3,3,0,-0.851852
corroborating,primordial,3,3,0,-0.906977
abundance,corroborating,3,3,0,-0.95
primordial,scenario,3,3,0,-0.95122
abundance,scenario,3,3,0,-0.947368
appears,claim,3,3,0,-0.996721
claim,straightforward,3,3,0,-0.996702
appears,straightforward,3,3,0,-0.692308
appears,conceals,3,3,0,-0.75
conceals,straightforward,3,3,0,-0.333333
significant,straightforward,3,3,0,-0.857143
conceals,significant,3,3,0,-0.647059
ambiguities,conceals,3,3,0,-0.777778
ambiguities,significant,3,3,0,-0.714286
significant,worth,3,3,0,-0.857143
ambiguities,worth,3,3,0,-0.333333
ambiguities,challenging,3,3,0,-0.666667
challenging,worth,3,3,0,-0.333333
phrase,worth,3,3,0,-0.8
challenging,phrase,3,3,0,-0.6
challenging,observable,3,3,0,-0.924528
observable,phrase,3,3,0,-0.894737
phrase,universe,3,3,0,-0.966102
introduces,observable,3,3,0,-0.929825
introduces,universe,3,3,0,-0.932203
arbitrary,universe,3,3,0,-0.932203
arbitrary,introduces,3,3,0,-0.714286
boundary,introduces,3,3,0,-0.99635
arbitrary,boundary,3,3,0,-0.992701
arbitrary,particle,3,3,0,-0.860465
boundary,particle,3,3,0,-0.993068
boundary,horizon,3,3,0,-0.996377
depends,particle,3,3,0,-0.957447
depends,horizon,3,3,0,-0.818182
age,horizon,3,3,0,-0.909091
age,depends,3,3,0,-0.818182
depends,expansion,3,3,0,-0.928571
age,expansion,3,3,0,-0.785714
age,history,3,3,0,-0.777778
expansion,history,3,3,0,-0.833333
history,universe,3,3,0,-0.898305
history,means,3,3,0,-0.965517
means,universe,3,3,0,-0.883495
composition,means,3,3,0,-0.92
means,observable,3,3,0,-0.940594
composition,patch,3,3,0,-0.741935
observable,representative,3,3,0,-0.886792
patch,representative,3,3,0,-0.6
patch,universe,3,3,0,-0.864407
representative,universe,3,3,0,-0.890909
representative,whole,3,3,0,-0.666667
universe,whole,3,3,0,-0.927273
inflationary,universe,3,3,0,-0.964286
inflationary,whole,3,3,0,-0.428571
fluctuations,whole,3,3,0,-0.666667
fluctuations,inflationary,3,3,0,-0.428571
inflationary,produced,3,3,0,-0.866667
fluctuations,produced,3,3,0,-0.714286
fluctuations,regions,3,3,0,-0.9
produced,regions,3,3,0,-0.857143
physical,produced,3,3,0,-0.933333
physical,regions,3,3,0,-0.888889
parameters,regions,3,3,0,-0.9
parameters,physical,3,3,0,-0.818182
baryon-to-photon,physical,3,3,0,-0.935484
baryon-to-photon,parameters,3,3,0,-0.733333
parameters,ratios,3,3,0,-0.666667
baryon-to-photon,ratios,3,3,0,-0.733333
baryon-to-photon,leading,3,3,0,-0.963636
leading,ratios,3,3,0,-0.913043
possibility,ratios,3,3,0,-0.666667
leading,possibility,3,3,0,-0.913043
leading,observable,3,3,0,-0.956989
observable,possibility,3,3,0,-0.886792
patch,possibility,3,3,0,-0.8
atypically,observable,3,3,0,-0.886792
atypically,patch,3,3,0,-0.6
hydrogen-helium,patch,3,3,0,-0.785714
atypically,hydrogen-helium,3,3,0,-0.75
atypically,rich,3,3,0,-0.666667
hydrogen-helium,rich,3,3,0,-0.833333
hydrogen-helium,relative,3,3,0,-0.9375
relative,rich,3,3,0,-0.714286
full,rich,3,3,0,-0.777778
full,relative,3,3,0,-0.764706
relative,universe,3,3,0,-0.968254
full,universe,3,3,0,-0.931034
abundance,full,3,3,0,-0.906977
abundance,universe,3,3,0,-0.955056
measurements,universe,3,3,0,-0.924051
abundance,rely,3,3,0,-0.9
measurements,rely,3,3,0,-0.866667
rely,spectroscopic,3,3,0,-0.714286
rely,techniques,3,3,0,-0.8
spectroscopic,techniques,3,3,0,-0.84
require,spectroscopic,3,3,0,-0.931034
require,techniques,3,3,0,-0.777778
specific,techniques,3,3,0,-0.992481
require,specific,3,3,0,-0.985185
physical,require,3,3,0,-0.933333
physical,specific,3,3,0,-0.985612
conditions,physical,3,3,0,-0.988868
observable,physical,3,3,0,-0.942029
conditions,observable,3,3,0,-0.982456
conditions,measuring,3,3,0,-0.992467
measuring,observable,3,3,0,-0.901639
helium,measuring,3,3,0,-0.932203
abundance,measuring,3,3,0,-0.958333
extremely,helium,3,3,0,-0.968254
abundance,extremely,3,3,0,-0.923077
abundance,hot,3,3,0,-0.958333
extremely,hot,3,3,0,-0.769231
dense,extremely,3,3,0,-0.818182
environments,hot,3,3,0,-0.923077
dense,environments,3,3,0,-0.818182
dense,technically,3,3,0,-0.8
environments,technically,3,3,0,-0.777778
difficult,environments,3,3,0,-0.888889
difficult,technically,3,3,0,-0.333333
due,technically,3,3,0,-0.8
difficult,due,3,3,0,-0.6
difficult,heliums,3,3,0,-0.666667
due,heliums,3,3,0,-0.6
due,high,3,3,0,-0.923077
heliums,high,3,3,0,-0.818182
heliums,ionization,3,3,0,-0.75
high,ionization,3,3,0,-0.833333
energy,high,3,3,0,-0.941176
ionization,means,3,3,0,-0.964286
energy,means,3,3,0,-0.92
energy,measurements,3,3,0,-0.947368
means,measurements,3,3,0,-0.923077
biased,means,3,3,0,-0.962963
biased,measurements,3,3,0,-0.866667
measurements,toward,3,3,0,-0.882353
biased,toward,3,3,0,-0.6
biased,environments,3,3,0,-0.888889
environments,toward,3,3,0,-0.818182
helium,toward,3,3,0,-0.927273
environments,helium,3,3,0,-0.904762
environments,transitions,3,3,0,-0.909091
helium,transitions,3,3,0,-0.927273
helium,optically,3,3,0,-0.960784
optically,transitions,3,3,0,-0.6
accessible,transitions,3,3,0,-0.888889
accessible,optically,3,3,0,-0.714286
optically,potentially,3,3,0,-0.666667
accessible,potentially,3,3,0,-0.714286
accessible,introducing,3,3,0,-0.888889
introducing,potentially,3,3,0,-0.6
potentially,selection,3,3,0,-0.75
introducing,selection,3,3,0,-0.666667
bias,introducing,3,3,0,-0.846154
abundance,selection,3,3,0,-0.952381
abundance,bias,3,3,0,-0.906977
bias,estimate,3,3,0,-0.964912
abundance,estimate,3,3,0,-0.909091
7524,abundance,3,3,0,-0.95
7524,estimate,3,3,0,-0.925926
estimate,mass,3,3,0,-0.978947
7524,mass,3,3,0,-0.914894
7524,split,3,3,0,-0.666667
mass,split,3,3,0,-0.87234
mass,presented,3,3,0,-0.882353
presented,split,3,3,0,-0.6
dominant,split,3,3,0,-0.333333
dominant,presented,3,3,0,-0.4
choice,presented,3,3,0,-0.777778
choice,dominant,3,3,0,-0.714286
dominant,mass,3,3,0,-0.87234
choice,mass,3,3,0,-0.854545
choice,fraction,3,3,0,-0.962264
mass,versus,3,3,0,-0.87234
number,versus,3,3,0,-0.853659
number,significantly,3,3,0,-0.853659
fraction,significantly,3,3,0,-0.911111
affects,fraction,3,3,0,-0.911111
affects,significantly,3,3,0,0.0
interpretation,significantly,3,3,0,-0.862069
affects,interpretation,3,3,0,-0.862069
affects,number,3,3,0,-0.853659
interpretation,number,3,3,0,-0.875
atoms,interpretation,3,3,0,-0.939394
atoms,number,3,3,0,-0.866667
hydrogen,number,3,3,0,-0.90625
atoms,hydrogen,3,3,0,-0.757576
atoms,dominates,3,3,0,-0.4
dominates,hydrogen,3,3,0,-0.793103
hydrogen,strongly,3,3,0,-0.837838
dominates,strongly,3,3,0,-0.571429
dominates,helium,3,3,0,-0.882353
helium,strongly,3,3,0,-0.898305
atoms,strongly,3,3,0,-0.666667
atoms,helium,3,3,0,-0.854545
helium,times,3,3,0,-0.954023
atoms,times,3,3,0,-0.826087
atoms,heavier,3,3,0,-0.888889
heavier,times,3,3,0,-0.88
means,times,3,3,0,-0.911111
heavier,means,3,3,0,-0.935484
heavier,metric,3,3,0,-0.909091
means,metric,3,3,0,-0.935484
choice,means,3,3,0,-0.967742
choice,metric,3,3,0,-0.545455
changes,metric,3,3,0,-0.941176
changes,choice,3,3,0,-0.882353
choice,quantitative,3,3,0,-0.777778
changes,quantitative,3,3,0,-0.866667
changes,conclusions,3,3,0,-0.923077
conclusions,quantitative,3,3,0,-0.6
depending,quantitative,3,3,0,-0.714286
conclusions,depending,3,3,0,-0.6
conclusions,context,3,3,0,-0.666667
context,depending,3,3,0,-0.6
dark,depending,3,3,0,-0.870968
context,dark,3,3,0,-0.777778
context,matter,3,3,0,-0.95122
dark,includes,3,3,0,-0.703704
baryonic,includes,3,3,0,-0.684211
baryonic,compact,3,3,0,-0.8
compact,matter,3,3,0,-0.904762
compact,dark,3,3,0,-0.714286
compact,objects,3,3,0,-0.913043
dark,objects,3,3,0,-0.860465
dark,primordial,3,3,0,-0.9375
objects,primordial,3,3,0,-0.898305
black,objects,3,3,0,-0.894737
holes,primordial,3,3,0,-0.953488
black,holes,3,3,0,-0.818182
black,brown,3,3,0,-0.913043
brown,holes,3,3,0,-0.428571
dwarfs,holes,3,3,0,-0.666667
brown,dwarfs,3,3,0,-0.428571
brown,constitute,3,3,0,-0.818182
constitute,dwarfs,3,3,0,-0.6
dwarfs,larger,3,3,0,-0.8
constitute,larger,3,3,0,-0.571429
constitute,fraction,3,3,0,-0.918367
fraction,larger,3,3,0,-0.877551
larger,total,3,3,0,-0.777778
fraction,total,3,3,0,-0.886792
matter,total,3,3,0,-0.877551
currently,total,3,3,0,-0.857143
currently,matter,3,3,0,-0.902439
estimated,matter,3,3,0,-0.95122
currently,estimated,3,3,0,-0.333333
currently,objects,3,3,0,-0.909091
estimated,objects,3,3,0,-0.818182
emit,estimated,3,3,0,-0.666667
emit,objects,3,3,0,-0.818182
objects,observable,3,3,0,-0.913043
emit,observable,3,3,0,-0.886792
emit,radiation,3,3,0,-0.888889
observable,radiation,3,3,0,-0.907692
invalidate,observable,3,3,0,-0.886792
invalidate,radiation,3,3,0,-0.777778
claim,radiation,3,3,0,-0.998367
claim,invalidate,3,3,0,-0.996702
invalidate,matter,3,3,0,-0.902439
claim,matter,3,3,0,-0.990385
claim,intended,3,3,0,-0.998351
intended,matter,3,3,0,-0.853659
include,matter,3,3,0,-0.853659
include,intended,3,3,0,-0.333333
dark,intended,3,3,0,-0.777778
dark,include,3,3,0,-0.703704
baryonic,include,3,3,0,-0.789474
baryonic,dark,3,3,0,-0.55
components,dark,3,3,0,-0.851852
baryonic,components,3,3,0,-0.789474
baryonic,cosmological,3,3,0,-0.923077
components,cosmological,3,3,0,-0.692308
components,lithium,3,3,0,-0.714286
cosmological,lithium,3,3,0,-0.714286
cosmological,problem,3,3,0,-0.913043
further,lithium,3,3,0,-0.925926
further,problem,3,3,0,-0.888889
demonstrates,problem,3,3,0,-0.944444
demonstrates,further,3,3,0,-0.913043
further,imperfect,3,3,0,-0.923077
demonstrates,imperfect,3,3,0,-0.846154
demonstrates,understanding,3,3,0,-0.947368
imperfect,understanding,3,3,0,-0.777778
imperfect,observed,3,3,0,-0.857143
observed,understanding,3,3,0,-0.846154
lithium-7,understanding,3,3,0,-0.923077
lithium-7,observed,3,3,0,-0.727273
abundances,observed,3,3,0,-0.909091
lithium-7,metal-poor,3,3,0,-0.913043
abundances,metal-poor,3,3,0,-0.652174
abundances,stars,3,3,0,-0.882353
metal-poor,systematically,3,3,0,-0.897436
stars,systematically,3,3,0,-0.88
lower,stars,3,3,0,-0.933333
lower,systematically,3,3,0,-0.882353
standard,systematically,3,3,0,-0.993197
lower,standard,3,3,0,-0.985401
bbn,lower,3,3,0,-0.866667
predicts,standard,3,3,0,-0.992806
bbn,predicts,3,3,0,-0.789474
bbn,indicating,3,3,0,-0.818182
indicating,predicts,3,3,0,-0.714286
measurement,predicts,3,3,0,-0.823529
indicating,measurement,3,3,0,-0.846154
indicating,systematics,3,3,0,-0.666667
measurement,systematics,3,3,0,-0.846154
measurement,modification,3,3,0,-0.925926
modification,systematics,3,3,0,-0.428571
required,systematics,3,3,0,-0.8
modification,required,3,3,0,-0.636364
modification,standard,3,3,0,-0.98524
required,standard,3,3,0,-0.985401
model,required,3,3,0,-0.952381
dominance,hydrogen-helium,3,3,0,-0.913043
hydrogen-helium,observable,3,3,0,-0.830986
dominance,observable,3,3,0,-0.884615
dominance,universe,3,3,0,-0.962963
observable,serves,3,3,0,-0.929825
serves,universe,3,3,0,-0.932203
starting,universe,3,3,0,-0.963636
serves,starting,3,3,0,-0.6
point,serves,3,3,0,-0.666667
point,starting,3,3,0,-0.714286
starting,understanding,3,3,0,-0.888889
point,understanding,3,3,0,-0.769231
cosmic,point,3,3,0,-0.913043
cosmic,understanding,3,3,0,-0.851852
chemical,understanding,3,3,0,-0.9375
chemical,cosmic,3,3,0,-0.862069
cosmic,evolution,3,3,0,-0.9
chemical,evolution,3,3,0,-0.76
chemical,primordial,3,3,0,-0.929825
evolution,primordial,3,3,0,-0.875
composition,evolution,3,3,0,-0.875
leads,primordial,3,3,0,-0.982507
composition,leads,3,3,0,-0.975535
composition,necessarily,3,3,0,-0.957447
leads,necessarily,3,3,0,-0.981595
formation,necessarily,3,3,0,-0.9
necessarily,population,3,3,0,-0.9375
formation,iii,3,3,0,-0.727273
iii,stars,3,3,0,-0.714286
composed,iii,3,3,0,-0.75
composed,stars,3,3,0,-0.769231
pure,stars,3,3,0,-0.897436
composed,pure,3,3,0,-0.789474
composed,hydrogen,3,3,0,-0.862069
hydrogen,pure,3,3,0,-0.857143
helium,pure,3,3,0,-0.96875
hydrogen,stellar,3,3,0,-0.974684
helium,stellar,3,3,0,-0.920792
helium,objects,3,3,0,-0.850746
objects,stellar,3,3,0,-0.916667
consequently,stellar,3,3,0,-0.986486
consequently,objects,3,3,0,-0.984733
objects,sites,3,3,0,-0.909091
consequently,sites,3,3,0,-0.98374
consequently,heavy,3,3,0,-0.984
heavy,sites,3,3,0,-0.6
element,sites,3,3,0,-0.666667
element,heavy,3,3,0,-0.6
element,synthesis,3,3,0,-0.636364
element,nuclear,3,3,0,-0.909091
nuclear,synthesis,3,3,0,-0.777778
fusion,synthesis,3,3,0,-0.764706
nuclear,stars,3,3,0,-0.952381
fusion,stars,3,3,0,-0.875
fuse,fusion,3,3,0,-0.833333
fuse,stars,3,3,0,-0.846154
hydrogen,stars,3,3,0,-0.836735
fuse,hydrogen,3,3,0,-0.862069
fuse,helium,3,3,0,-0.960784
hydrogen,proton-proton,3,3,0,-0.933333
helium,proton-proton,3,3,0,-0.846154
process,proton-proton,3,3,0,-0.809524
chain,process,3,3,0,-0.84
helium,process,3,3,0,-0.815385
carbon,process,3,3,0,-0.923077
carbon,helium,3,3,0,-0.929825
helium,nitrogen,3,3,0,-0.963636
nitrogen,triple-alpha,3,3,0,-0.818182
oxygen,triple-alpha,3,3,0,-0.636364
oxygen,reaction,3,3,0,-0.866667
leads,triple-alpha,3,3,0,-0.993485
leads,reaction,3,3,0,-0.987138
accumulation,reaction,3,3,0,-0.818182
accumulation,leads,3,3,0,-0.986928
heavier,leads,3,3,0,-0.993631
accumulation,heavier,3,3,0,-0.714286
accumulation,elements,3,3,0,-0.888889
heavier,subsequently,3,3,0,-0.888889
elements,subsequently,3,3,0,-0.818182
ejected,elements,3,3,0,-0.888889
ejected,subsequently,3,3,0,-0.6
subsequently,supernova,3,3,0,-0.833333
ejected,supernova,3,3,0,-0.5
ejected,explosions,3,3,0,-0.666667
explosions,supernova,3,3,0,-0.5
supernova,thereby,3,3,0,-0.958333
explosions,thereby,3,3,0,-0.913043
explosions,seeding,3,3,0,-0.666667
seeding,thereby,3,3,0,-0.913043
interstellar,thereby,3,3,0,-0.957447
interstellar,seeding,3,3,0,-0.428571
medium,seeding,3,3,0,-0.866667
interstellar,metals,3,3,0,-0.714286
medium,metals,3,3,0,-0.733333
enabling,medium,3,3,0,-0.866667
enabling,metals,3,3,0,-0.333333
formation,metals,3,3,0,-0.9
enabling,formation,3,3,0,-0.8
enabling,population,3,3,0,-0.833333
population,progressively,3,3,0,-0.833333
progressively,stars,3,3,0,-0.846154
higher,stars,3,3,0,-0.894737
higher,progressively,3,3,0,-0.777778
metallicity,progressively,3,3,0,-0.818182
higher,stellar,3,3,0,-0.941176
metallicity,stellar,3,3,0,-0.934426
metallicity,nucleosynthesis,3,3,0,-0.962264
process,stellar,3,3,0,-0.942857
nucleosynthesis,process,3,3,0,-0.903226
connects,nucleosynthesis,3,3,0,-0.974603
connects,process,3,3,0,-0.972125
primordial,process,3,3,0,-0.894737
connects,primordial,3,3,0,-0.967742
connects,hydrogen-helium,3,3,0,-0.993127
directly,hydrogen-helium,3,3,0,-0.9375
composition,directly,3,3,0,-0.828571
chemical,composition,3,3,0,-0.853659
chemical,directly,3,3,0,-0.857143
basis,directly,3,3,0,-0.888889
basis,chemical,3,3,0,-0.833333
chemical,life,3,3,0,-0.928571
basis,life,3,3,0,-0.777778
basis,carbon,3,3,0,-0.875
carbon,life,3,3,0,-0.7
life,oxygen,3,3,0,-0.888889
oxygen,phosphorus,3,3,0,-0.8
nitrogen,phosphorus,3,3,0,-0.6
nitrogen,sulfur,3,3,0,-0.8
phosphorus,sulfur,3,3,0,-0.333333
phosphorus,products,3,3,0,-0.666667
products,sulfur,3,3,0,-0.333333
stellar,sulfur,3,3,0,-0.964286
products,stellar,3,3,0,-0.928571
nucleosynthesis,products,3,3,0,-0.958333
results,stellar,3,3,0,-0.993421
nucleosynthesis,results,3,3,0,-0.97973
necessary,nucleosynthesis,3,3,0,-0.902439
necessary,results,3,3,0,-0.987842
causal,results,3,3,0,-0.996
causal,necessary,3,3,0,-0.975535
chain,necessary,3,3,0,-0.953488
causal,chain,3,3,0,-0.984436
big,causal,3,3,0,-0.985714
big,chain,3,3,0,-0.846154
bang,chain,3,3,0,-0.95
bang,stellar,3,3,0,-0.905882
evolution,nucleosynthesis,3,3,0,-0.886792
emergence,stellar,3,3,0,-0.964286
emergence,evolution,3,3,0,-0.636364
biological,evolution,3,3,0,-0.9
biological,emergence,3,3,0,-0.733333
chemistry,emergence,3,3,0,-0.875
biological,chemistry,3,3,0,-0.84
biological,depends,3,3,0,-0.913043
chemistry,depends,3,3,0,-0.833333
chemistry,intimately,3,3,0,-0.875
depends,intimately,3,3,0,-0.714286
depends,initial,3,3,0,-0.925926
initial,intimately,3,3,0,-0.789474
hydrogen-helium,intimately,3,3,0,-0.916667
hydrogen-helium,initial,3,3,0,-0.783784
initial,ratio,3,3,0,-0.902439
hydrogen-helium,ratio,3,3,0,-0.869565
primordial,ratio,3,3,0,-0.876923
helium,ratio,3,3,0,-0.945205
helium,primordial,3,3,0,-0.75
connects,mass,3,3,0,-0.987261
connects,fraction,3,3,0,-0.961538
fraction,particle,3,3,0,-0.974359
connects,particle,3,3,0,-0.980392
helium-4,particle,3,3,0,-0.958333
helium-4,physics,3,3,0,-0.921569
abundance,physics,3,3,0,-0.894737
abundance,helium-4,3,3,0,-0.877551
helium-4,sensitive,3,3,0,-0.894737
abundance,sensitive,3,3,0,-0.909091
abundance,number,3,3,0,-0.973333
number,sensitive,3,3,0,-0.911111
light,sensitive,3,3,0,-0.935484
light,number,3,3,0,-0.903226
neutrino,number,3,3,0,-0.954545
light,neutrino,3,3,0,-0.866667
light,species,3,3,0,-0.931034
neutrino,thermal,3,3,0,-0.92
species,thermal,3,3,0,-0.833333
equilibrium,species,3,3,0,-0.777778
equilibrium,thermal,3,3,0,-0.73913
nucleosynthesis,thermal,3,3,0,-0.90625
equilibrium,nucleosynthesis,3,3,0,-0.918367
equilibrium,leads,3,3,0,-0.986971
leads,nucleosynthesis,3,3,0,-0.95977
nucleosynthesis,use,3,3,0,-0.916667
leads,use,3,3,0,-0.986928
helium,leads,3,3,0,-0.982906
helium,use,3,3,0,-0.921569
abundance,use,3,3,0,-0.9
abundance,constraint,3,3,0,-0.890411
constraint,measurements,3,3,0,-0.904762
measurements,physics,3,3,0,-0.878788
constraint,physics,3,3,0,-0.893333
beyond,constraint,3,3,0,-0.934426
beyond,physics,3,3,0,-0.9375
physics,standard,3,3,0,-0.980392
standard,thereby,3,3,0,-0.987097
model,thereby,3,3,0,-0.948718
bridging,model,3,3,0,-0.967213
nuclear,thereby,3,3,0,-0.967742
bridging,nuclear,3,3,0,-0.911111
astrophysics,bridging,3,3,0,-0.931034
astrophysics,nuclear,3,3,0,-0.727273
nuclear,particle,3,3,0,-0.927273
astrophysics,particle,3,3,0,-0.897436
astrophysics,physics,3,3,0,-0.904762
experiments,particle,3,3,0,-0.904762
experiments,physics,3,3,0,-0.848485
galactic,physics,3,3,0,-0.913043
experiments,galactic,3,3,0,-0.882353
dynamics,experiments,3,3,0,-0.956522
dynamics,galactic,3,3,0,-0.846154
